schedule_uuid,term_code,Avg_A rate,Var_A rate,start_time,end_time,mon,tues,wed,thurs,fri,sat,sun
c709a7b1-64b1-3617-8aae-996ee6fdeff4,1154,1,0,725,815,false,false,false,false,true,false,false
c7896431-f346-389c-9833-207b3d700406,1154,1,0,535,585,false,false,true,false,false,false,false
c84ca5fd-f159-301e-9911-acc806712de4,1154,1,0,725,845,false,false,false,false,true,false,false
c85c6591-424e-3ffd-85f7-368e9d0ec330,1154,1,0,1050,1185,false,true,false,false,false,false,false
c8bd8812-ff10-390a-9875-239ddf130c12,1154,1,0,540,690,false,true,false,false,false,false,false
c8df7ef6-c235-312b-901b-fe9b0f12b3d7,1154,1,0,720,770,false,true,false,false,false,false,false
c8ee3a78-240f-3757-9d9c-6ea84caca913,1154,1,0,660,710,false,false,false,true,true,false,false
ca4d7f31-726a-3715-b3b4-fe011cce02b1,1154,1,0,1040,1190,false,true,false,false,false,false,false
ca736fd2-bea8-3bf7-97fa-1f94c017b038,1154,1,0,780,930,true,false,false,false,false,false,false
caf6b29d-4692-3e17-9d21-de0fb9c84694,1154,1,0,705,765,false,false,false,false,false,true,false
cb443c17-f0b4-319a-98ae-7322fa190e7c,1154,1,0,600,780,false,true,false,false,false,false,false
cbe07f03-146a-3084-8969-33b4d21d48f7,1154,1,0,570,620,true,false,true,false,false,false,false
cc66e061-941a-30ba-ad69-ce8260acaf18,1154,1,0,1020,1120,true,false,false,false,false,false,false
cc78fe91-76f6-36e7-a516-f8b6ec552934,1154,1,0,750,900,false,false,true,false,false,false,false
cc9bcdc6-e262-33a2-af8c-5417401dffc6,1154,1,0,1140,1320,false,true,false,false,false,false,false
cc9e32ed-f600-3fef-927c-cb168bea43c6,1154,1,0,795,945,false,false,false,false,true,false,false
ccf7bd2b-a89a-35ce-906e-ca2f4520bd9d,1154,1,0,900,975,false,false,false,true,false,false,false
ce0f979f-98a8-35d4-9f94-2274587c21ff,1154,1,0,960,1020,false,false,true,false,false,false,false
ce400fd4-361e-3906-a56a-75190882b7e5,1154,1,0,1020,1140,true,false,false,false,false,false,false
cee030e7-77b0-3c0e-a917-03f7f8da27ae,1154,1,0,465,645,false,false,false,false,true,false,false
cf330992-32ba-38bd-849e-44106908715b,1154,1,0,840,1020,true,false,false,false,false,false,false
cf70362e-02fc-3973-83d1-bb3835007dce,1154,1,0,570,705,false,false,false,false,true,false,false
cf8e653a-7d24-393c-bc0c-0084e11df93f,1154,1,0,875,1035,false,true,false,false,false,false,false
d1107fe3-9339-3cbd-9bb3-7c4e1d909501,1154,1,0,930,980,false,false,false,true,false,false,false
d11eeb28-f7f5-39f8-a287-5b86c5879f4c,1154,1,0,930,1020,false,true,false,false,false,false,false
d1d7b77f-d200-370a-af0d-5fcdf6d859c2,1154,1,0,765,840,true,false,false,false,false,false,false
d2ed9eec-5f2b-34a2-87a6-12c5846580ca,1154,1,0,720,900,false,false,false,false,true,false,false
d3090d4d-8074-3009-9824-dd123759fba1,1154,1,0,930,1050,false,false,true,false,false,false,false
d32a1c94-357d-39db-9e34-95eab8b8feee,1154,1,0,930,1020,false,false,false,true,false,false,false
d32b1ef4-b90c-36a0-85e4-535a826bfbcf,1154,1,0,800,920,false,false,true,false,false,false,false
d37ff4d1-1742-322e-9411-fa2d5b780cd7,1154,1,0,995,1045,false,false,true,false,false,false,false
d40e461d-2997-3952-a51d-b6f4e07e42a2,1154,1,0,800,850,true,true,true,false,true,false,false
d42a6155-c23b-3061-8f94-5d92155a219d,1154,1,0,780,870,false,false,true,false,false,false,false
d492e4b5-520b-3352-ab20-20cc854cbfd7,1154,1,0,465,515,true,true,true,true,false,false,false
d529985a-e545-3cd4-9029-9bbf8694480c,1154,1,0,950,1050,true,false,true,false,false,false,false
d58be6b8-3b39-3eaa-8cf9-213b71ba2985,1154,1,0,800,900,false,true,false,false,false,false,false
d5e82827-e12f-3f24-938d-c433980bfeac,1154,1,0,780,1080,false,false,false,true,false,false,false
d69c035e-e8a0-3222-a6e0-1d552eb5b14d,1154,1,0,465,645,false,false,false,true,false,false,false
d77ccca8-2776-3231-a509-f2bee838e9aa,1154,1,0,800,1020,false,false,true,false,false,false,false
d867d2ad-6973-346f-ada6-c171c0386878,1154,1,0,660,775,false,false,false,true,false,false,false
d8825b04-a609-3dbc-9b31-99d55c97fa18,1154,1,0,780,960,false,false,false,false,true,false,false
d9f4c782-b364-3554-a437-b6f7c59be4e4,1154,1,0,725,775,false,true,false,false,true,false,false
dac0f35d-f3be-3ead-b76a-83c7a9fb52da,1154,1,0,930,1005,true,false,false,false,false,false,false
db19826e-f33e-3324-a848-76709db5cef8,1154,1,0,780,900,false,true,false,false,false,false,false
db4c98a6-e808-3a16-a6c7-636dff68b0c9,1154,1,0,560,610,true,false,false,false,false,false,false
db777dcd-b7ee-3962-b1bc-53adb2ad18a0,1154,1,0,795,915,true,false,true,false,false,false,false
dbe6c1f9-3167-31ef-9783-062881afdb6e,1154,1,0,480,780,false,false,false,false,true,false,false
dc357f7f-0654-3d7a-ba22-0c305b263a18,1154,1,0,825,975,false,false,true,false,false,false,false
dc8c1ce0-95f4-3dc1-8279-d65a30514c66,1154,1,0,795,1050,true,true,true,true,true,false,false
dd03f18f-4dc0-34ce-88da-dfc5bb4f4c6c,1154,1,0,780,960,false,true,false,true,false,false,false
dd049678-0cd2-3506-917b-74b987a0bc02,1154,1,0,865,1045,true,false,false,false,false,false,false
ddae91b5-095e-3e7c-9eee-da243283ade3,1154,1,0,945,1035,false,false,false,false,true,false,false
e06fb9d9-28bf-3a37-b770-57d079a72c2e,1154,1,0,1050,1230,true,false,true,false,false,false,false
e1adfb04-0036-3246-bde6-ca6a2f293e1e,1154,1,0,900,1439,true,true,true,true,true,false,false
e1fcbdbd-7bb6-3ce4-9d8d-427e3fef83e6,1154,1,0,480,780,true,false,true,false,true,false,false
e2b57927-6be7-3b51-b6f3-0883ecf039a4,1154,1,0,480,960,true,true,true,true,true,false,false
e3f5e953-56ba-3f7c-841c-212c9551f1b4,1154,1,0,480,540,false,true,false,false,false,false,false
e465d797-9226-3b25-96e2-90b55aa59286,1154,1,0,540,720,false,false,false,false,true,false,false
e5007532-cb0a-320b-9d47-f740f5ecde42,1154,1,0,800,1020,false,false,false,true,false,false,false
e5b5eb91-7810-36fb-a67a-7f726d20d3cd,1154,1,0,735,785,true,false,false,false,false,false,false
e6a0eb2d-1845-3575-9a31-0ef4bffd9cc6,1154,1,0,900,1050,false,true,false,false,false,false,false
e6d74ae8-aaeb-3b6b-ae29-7f6c6a9a0bec,1154,1,0,540,640,false,true,false,true,false,false,false
e70b17fb-bda7-300c-8d0e-d5c8ea9a4e1b,1154,1,0,930,1050,false,false,false,false,true,false,false
e72829ef-72c6-3bc9-bcd9-d965e9a28b46,1154,1,0,930,1040,true,false,true,false,false,false,false
e7977348-1ed3-3e9f-a88a-b5123534848e,1154,1,0,810,960,false,false,false,true,false,false,false
e7b712d3-0957-3a64-8fa1-58769a26addc,1154,1,0,570,690,false,false,false,false,true,false,false
e7c812fa-d190-3d82-b0e7-bd92eb5dbfef,1154,1,0,1050,1230,true,false,false,false,false,false,false
e7ee9aa6-bf36-3623-a82a-9a51b3b269a4,1154,1,0,720,780,true,false,false,false,false,false,false
e857cf3e-9c0e-3c73-84a9-ec25c806638f,1154,1,0,930,1020,false,false,false,false,true,false,false
e96f62bb-dc02-3fa1-bf67-5f0941becdec,1154,1,0,865,945,true,false,true,false,false,false,false
e9e2da3c-1d34-374c-9277-bfa07bac8c96,1154,1,0,725,800,false,true,false,true,false,false,false
eb090aa0-dd57-30f2-a3d3-aadc81cc9780,1154,1,0,465,645,false,true,false,false,false,false,false
eb229c80-319d-3c86-b098-6762e1548459,1154,1,0,800,900,true,false,false,false,false,false,false
eb47cfc2-4195-3d42-ba1e-52b9ca4225dc,1154,1,0,930,1020,false,false,true,false,false,false,false
eba50ce1-1ec9-3ffa-98b7-8ef3845d4d91,1154,1,0,1100,1240,true,false,false,false,false,false,false
ec3d790d-854f-3584-846f-268935aca484,1154,1,0,945,1050,false,false,true,false,false,false,false
ecf8046e-4414-3800-85ff-9d397d1d3e08,1154,1,0,795,915,false,true,false,true,false,false,false
ed5d8256-8187-3aa9-9a63-c5e4c7f07aa0,1154,1,0,480,530,false,true,false,true,false,false,false
eda11342-202b-3c20-9c7e-2782461f42e7,1154,1,0,720,770,true,false,false,false,false,false,false
ee005181-dcf2-3b1b-bc9e-26d85a09f4e3,1154,1,0,990,1170,false,false,true,false,false,false,false
ef6274d9-3518-3534-8ef1-ee10de924bbb,1154,1,0,800,945,true,false,true,false,false,false,false
efe31fb0-8346-3f25-80c7-f8d83728b6e6,1154,1,0,960,1080,true,false,false,false,false,false,false
f022ea9c-ee92-302e-8fc8-0a8679faf26e,1154,1,0,660,760,false,false,false,false,true,false,false
f0fe2517-9986-323a-ac6a-8b88ebda892d,1154,1,0,865,1005,false,true,false,false,false,false,false
f19d6192-d101-304d-804f-45dbe15a9f49,1154,1,0,1050,1170,false,false,true,false,false,false,false
f27f8cc1-3557-319b-8952-320c1b528dab,1154,1,0,540,690,true,false,true,false,false,false,false
f2ab99a8-5eed-313d-9bdf-2bebdda82d3e,1154,1,0,1080,1215,false,false,true,false,false,false,false
f2ef7ef2-3192-3bfd-aa94-2aa230051d40,1154,1,0,465,515,true,true,true,true,true,false,false
f3492de8-4261-3ce0-8ffe-6033518f3ee3,1154,1,0,1080,1250,true,false,false,false,false,false,false
f4b765e6-dc95-30a8-ba67-44c230f3818a,1154,1,0,510,990,false,false,false,false,true,false,false
f4ef7c0a-02b1-3cea-bcca-e2e2a0701924,1154,1,0,570,720,false,true,false,false,false,false,false
f5ea95cf-c709-374b-9a86-a0598add3524,1154,1,0,870,990,false,false,true,false,false,false,false
f65df9db-901f-3e18-b1a9-6bac5b89de3d,1154,1,0,735,810,false,true,false,false,false,false,false
f72f5520-48b9-345d-9229-cfebf6fd93c1,1154,1,0,800,910,true,false,true,false,false,false,false
f76b2313-8f7c-39a2-ae54-476de771328b,1154,1,0,870,1050,false,false,true,false,false,false,false
f86522a4-cf70-34a2-80b1-b78e861a9b36,1154,1,0,800,860,false,false,true,false,false,false,false
f9db9b6a-d1ee-3300-a17f-63e151e7293a,1154,1,0,855,905,false,false,false,true,false,false,false
fa4204e8-10f9-3b8b-946a-5335df261c9e,1154,1,0,725,850,false,false,false,false,true,false,false
fae0d206-63c1-338f-be7d-bd9abea46ff7,1154,1,0,465,580,false,false,false,false,true,false,false
fc4c9794-19f2-3b96-ba41-ed02eb47ac7b,1154,1,0,865,980,false,false,false,true,false,false,false
fc5f91a3-18d2-38ac-9e0a-6620294907a1,1154,1,0,800,910,false,true,false,true,false,false,false
fcc8c137-ab6f-36a7-bdc4-b038e624e4f6,1154,1,0,900,1010,false,false,true,false,false,false,false
fdf194fe-29ba-37dd-89fd-c361ff45e92d,1154,1,0,865,1020,false,true,false,false,false,false,false
ff1d1969-6523-3558-adcc-df64d32dfd1e,1154,1,0,840,915,false,true,false,true,false,false,false
ff31ba03-ac85-3db9-a421-666eabbb31fe,1154,1,0,540,660,false,false,false,true,false,false,false
6be492c5-ed46-338d-a4bc-d074b41c824f,1154,0.947368421052632,5.26315789473684e-02,725,775,false,false,true,false,false,false,false
212aee9a-aa15-33c1-a81b-89f8a4d91eef,1154,0.909090909090909,9.09090909090909e-02,540,690,false,false,false,false,false,true,false
28acce08-7f70-3f99-b67f-a0fbeb53682f,1154,0.875,0.116666666666667,865,1045,false,false,true,false,false,false,false
769b99fe-9b7a-3ed1-989e-fc4be6d96b1a,1154,0.866666666666667,0.123809523809524,725,775,true,false,false,false,false,false,false
22455ddc-f355-3fc8-a31e-d06f98d2ea7e,1154,0.833333333333333,0.166666666666667,1000,1150,false,true,false,false,false,false,false
8ba7e8c1-aff2-35f6-b412-18b071028536,1154,0.833333333333333,0.166666666666667,930,1050,true,false,false,false,false,false,false
a6020298-a0ee-3d53-8b0f-ff2de293e3a9,1154,0.833333333333333,0.166666666666667,865,915,true,false,false,false,false,false,false
1df5592a-9dcb-345a-bacf-a93fe3de8012,1154,0.8,0.2,960,1035,false,false,false,true,false,false,false
27248450-106a-3b5a-9104-cf488f066385,1154,0.8,0.2,960,1080,false,false,true,false,false,false,false
60511159-0d5e-31b2-af25-fca83f6afcf2,1154,0.8,0.177777777777778,865,915,false,true,false,false,false,false,false
851155b3-8d84-37a8-bff5-3a7318355e3b,1154,0.8,0.2,990,1110,true,false,false,false,false,false,false
bdf21aee-f387-378b-b9d0-2032d8ed9f6a,1154,0.8,0.2,595,645,false,false,true,false,false,false,false
4d9c18ef-e5be-3392-95fd-a612628a18d0,1154,0.785714285714286,0.181318681318681,800,915,true,false,false,false,false,false,false
6d86705d-c755-3564-9c6f-c20d3959bd4c,1154,0.769230769230769,0.192307692307692,540,780,false,false,false,false,false,true,false
160d858b-792b-3ae0-b41f-b05f49095dc2,1154,0.75,0.25,720,840,false,false,false,false,false,true,false
1a80d007-08b3-31e3-ac4f-c3700d913e75,1154,0.75,0.25,595,645,false,false,false,true,false,false,false
259a1ca4-dea5-346c-a209-fc22d2121043,1154,0.75,0.25,495,645,true,false,true,false,false,false,false
331c1c8e-bf61-38d6-a9c1-23d4cf2e1e6b,1154,0.75,0.25,1050,1200,true,false,false,false,false,false,false
3517aea1-7c19-3276-8385-776ac458d8b1,1154,0.75,0.25,540,660,false,false,false,false,true,false,false
35ef2d27-4801-3222-9723-30a51e0dcdde,1154,0.75,0.25,465,580,false,true,false,false,false,false,false
39aa3349-df98-35ff-9831-693c96094d52,1154,0.75,0.25,870,945,true,false,false,false,false,false,false
3a3726f1-296a-3c23-812b-657dcc0a4ab5,1154,0.75,0.25,960,1110,false,false,false,true,false,false,false
4ee99556-cac8-3e81-8e51-7e47ccf5abac,1154,0.75,0.25,600,720,false,true,false,false,false,false,false
69bdb5d6-8250-3d06-98dc-b10c54eb1b38,1154,0.75,0.25,660,780,false,false,true,false,false,false,false
74f46308-15d5-3ca3-8c41-06c853dd72b4,1154,0.75,0.25,465,580,false,false,false,true,false,false,false
75d0ddf3-f287-3e7e-8776-234a1a98964f,1154,0.75,0.25,1000,1150,false,false,false,true,false,false,false
7f65a28b-89b9-382b-9c6b-0c1e850cdc00,1154,0.75,0.25,780,960,true,false,false,false,false,false,false
81eb59c8-c120-3410-93e8-07a352ba398c,1154,0.75,0.25,595,645,false,false,false,false,true,false,false
8481af7e-dbbe-3b6d-822b-e3bcde4ca9be,1154,0.75,0.25,960,1110,false,false,true,false,false,false,false
959d131e-c67d-3aaa-8ff5-29b8162e97fc,1154,0.75,0.25,780,990,false,false,false,false,true,false,false
ab646911-83a8-338b-8daa-b7e922bdbd71,1154,0.75,0.25,1080,1200,true,false,false,false,false,false,false
b3f92699-efb4-39a3-b634-bf1b1f376c42,1154,0.75,0.25,725,775,true,true,true,true,true,false,false
ebb7b06e-d7f5-3355-ad8d-603a8cb141c7,1154,0.75,0.214285714285714,780,1020,false,true,false,true,false,false,false
657024a5-abae-3033-8f0f-34c7cc9a771b,1154,0.733333333333333,0.20952380952381,800,915,false,false,false,true,false,false,false
5b0a3b83-8d86-3c03-acca-4c616a57020a,1154,0.727272727272727,0.218181818181818,930,1045,false,true,false,false,false,false,false
4a481b30-52e0-325a-bbc6-ea5d50e9e7d2,1154,0.714285714285714,0.238095238095238,930,980,true,false,true,false,true,false,false
95e65e98-e357-354b-8132-a1ef7389ddbb,1154,0.7,0.233333333333333,960,1035,false,false,true,false,false,false,false
a6f8f04e-51c3-32a9-bbc2-399f961806f7,1154,0.7,0.233333333333333,800,850,false,true,false,false,false,false,false
6d237b52-3835-3434-9a7d-075da76b5344,1154,0.692307692307692,0.230769230769231,660,810,true,false,true,false,false,false,false
019a6bc9-90f4-3eed-a6e8-d042640a68e8,1154,0.666666666666667,0.242424242424242,865,1045,false,false,false,true,false,false,false
0e4ea83b-7b98-3dca-8916-69f4a60ca333,1154,0.666666666666667,0.266666666666667,865,915,false,false,false,false,true,false,false
0fb68f92-c74e-3487-8677-521f2568f12d,1154,0.666666666666667,0.266666666666667,900,1020,false,false,false,true,false,false,false
1336f1bc-48b1-3bf4-bc6b-d017a2dc00d9,1154,0.666666666666667,0.333333333333333,870,945,false,false,true,false,false,false,false
18754356-2de5-38ac-8d5b-0046c643402a,1154,0.666666666666667,0.333333333333333,540,615,true,false,true,false,false,false,false
19b1b556-6245-3570-9b91-ee11515cfd85,1154,0.666666666666667,0.333333333333333,1050,1200,false,false,false,true,false,false,false
1f91391a-68f6-3c0f-b1e6-a7a79591e861,1154,0.666666666666667,0.333333333333333,465,515,false,false,true,false,false,false,false
2504c029-97ab-30c9-9b15-09da7a7350cd,1154,0.666666666666667,0.266666666666667,960,1110,true,false,false,false,false,false,false
2edf5f45-366e-30d8-b699-35aa8a00a411,1154,0.666666666666667,0.333333333333333,1050,1140,false,false,false,true,false,false,false
44d1e459-5fce-3af4-acdd-b6a621814376,1154,0.666666666666667,0.333333333333333,1095,1255,false,false,false,true,false,false,false
4f73a765-7eee-31b0-923c-eac184b94782,1154,0.666666666666667,0.333333333333333,795,915,false,false,false,false,false,true,false
5283dbc1-6d47-3307-b0e9-6cc51d384f8f,1154,0.666666666666667,0.333333333333333,870,945,false,false,false,true,false,false,false
57d572b8-9285-38e3-a87b-6d8e476cd881,1154,0.666666666666667,0.333333333333333,530,580,false,false,true,false,true,false,false
5d2d12f7-1be7-36bd-9463-e526bbc0ea5d,1154,0.666666666666667,0.266666666666667,530,580,true,false,false,false,false,false,false
5feea14b-fb37-3646-9745-6012525c0d9e,1154,0.666666666666667,0.333333333333333,510,585,false,true,false,true,false,false,false
66f64cf2-9b53-38a9-8f7c-d44e82ae4c7d,1154,0.666666666666667,0.333333333333333,960,1020,false,false,false,true,false,false,false
6c8a6356-c96d-3ca0-9bb1-2bc8acca542b,1154,0.666666666666667,0.333333333333333,540,690,true,false,false,false,false,false,false
7440f174-fb06-31d4-93c7-90824129afc8,1154,0.666666666666667,0.333333333333333,600,750,false,true,false,false,false,false,false
79c30bf4-5aa1-33e8-9d7c-48b20666f632,1154,0.666666666666667,0.333333333333333,495,645,false,false,true,false,false,false,false
84bbee06-6b5c-3534-8a97-efa3b1ef25df,1154,0.666666666666667,0.25,930,1045,false,false,false,true,false,false,false
a2559a78-1849-3ace-9d2a-87d6b9c856ec,1154,0.666666666666667,0.266666666666667,540,720,false,true,false,false,false,false,false
bed997cb-6816-390e-96df-554ae3a16b7e,1154,0.666666666666667,0.25,800,915,false,false,true,false,false,false,false
c074f474-c131-3fdf-8656-108cb3ab6f80,1154,0.666666666666667,0.333333333333333,930,1050,true,false,true,false,false,false,false
c1ef7497-b5dc-3a11-8c4a-9568cc797156,1154,0.666666666666667,0.266666666666667,865,915,true,true,true,true,false,false,false
c4d239a7-f4bd-3b4e-a97d-87d9a7393a00,1154,0.666666666666667,0.333333333333333,660,760,true,false,true,false,true,false,false
c863a500-780e-3cf2-9d6a-60275833e491,1154,0.666666666666667,0.333333333333333,810,960,true,false,false,false,false,false,false
ce0f2b37-84b3-351a-b739-7563b12d4bce,1154,0.666666666666667,0.333333333333333,540,720,false,false,false,true,false,false,false
d37a8ce2-0274-361d-b7e0-ddc3643712b5,1154,0.666666666666667,0.333333333333333,930,1045,true,false,false,false,false,false,false
d5466cc1-ed16-3929-8255-b3690135d736,1154,0.666666666666667,0.333333333333333,510,960,false,false,false,false,false,true,false
e603a887-134d-3374-a983-ef66f06631be,1154,0.666666666666667,0.333333333333333,495,645,false,true,false,true,false,false,false
e85b5319-fe6c-3692-8f69-283222475948,1154,0.666666666666667,0.333333333333333,530,710,false,false,false,false,true,false,false
edb45200-258b-3bcd-a715-82e0eed9d0f6,1154,0.666666666666667,0.333333333333333,720,770,false,false,false,false,true,false,false
101248d1-bf98-3c21-9365-95866a5b5e08,1154,0.642857142857143,0.247252747252747,825,975,false,true,false,true,false,false,false
273f0eca-4ab5-3cec-802a-1bfda3c476cb,1154,0.636363636363636,0.254545454545455,960,1035,false,true,false,false,false,false,false
3dc5f572-59c4-3d05-b8ee-73d3dbfc2ebf,1154,0.636363636363636,0.254545454545455,800,850,false,false,true,false,false,false,false
98f3b748-1282-3456-a824-d33f5bea83a5,1154,0.636363636363636,0.254545454545455,825,975,true,false,true,false,false,false,false
22d4b859-26ac-3386-91a0-69305aaff0c0,1154,0.625,0.267857142857143,780,990,false,false,false,false,true,true,false
2aaa8364-5590-3985-b39e-edaf597d0f8f,1154,0.625,0.267857142857143,990,1140,false,true,false,true,false,false,false
0ac7cc5d-9764-319d-a361-f433f53c68ec,1154,0.6,0.3,865,980,false,true,false,false,false,false,false
1bbfd288-0bd3-300c-bde3-ae6bd19264dc,1154,0.6,0.3,530,710,false,false,false,true,false,false,false
20ce8bd9-978e-3481-a965-ad0451d0b5ff,1154,0.6,0.257142857142857,865,1045,false,true,false,false,false,false,false
4f095509-ba7f-3c4f-9445-f5a345da4277,1154,0.6,0.257142857142857,595,645,true,true,true,true,true,false,false
7caed90d-786b-326d-a357-485615d8fabb,1154,0.6,0.3,660,710,false,true,false,false,false,false,false
a2684113-8120-367b-97d5-dda2c29bcf62,1154,0.6,0.266666666666667,930,1050,false,false,false,true,false,false,false
a91bcb0b-0275-382c-9c05-6a7260e458b5,1154,0.6,0.3,990,1140,true,false,true,false,false,false,false
d3af705c-8805-388d-97bf-60831fcc8d3c,1154,0.6,0.3,465,645,false,false,true,false,false,false,false
ed748ff2-8a77-3af1-9c8f-e4f56a5c36de,1154,0.6,0.3,930,1050,false,true,false,false,false,false,false
f2d66a4d-0c08-3b48-abf6-649fffd7ae90,1154,0.572972972972973,0.245116596741145,-1,-1,false,false,false,false,false,false,false
3d97617e-c529-3d00-a304-b8614a023e89,1154,0.571428571428571,0.285714285714286,800,850,false,false,false,false,true,false,false
c6a6dd6d-48f0-39ef-ae21-f217db9679fd,1154,0.571428571428571,0.285714285714286,530,580,false,true,false,false,false,false,false
d5a48cd4-3228-32bb-921b-49ad5adf9e90,1154,0.555555555555556,0.277777777777778,800,980,true,false,false,false,false,false,false
72dbaea6-4240-342c-a3aa-31cbddb689b6,1154,0.533333333333333,0.266666666666667,660,710,true,true,true,true,false,false,false
00b1deab-1df0-346a-8cb2-34d1d59db8a1,1154,0.5,0.5,465,515,false,true,false,true,false,false,false
09f29dd5-3f0e-39f3-8999-98504e23f143,1154,0.5,0.5,480,555,false,false,true,false,false,false,false
0ae620f0-d785-33ed-b6aa-5bf4b7e46eb4,1154,0.5,0.333333333333333,725,775,true,true,false,true,true,false,false
0e25933d-46b8-39fe-8efa-96d30c3001eb,1154,0.5,0.5,465,515,true,true,false,true,true,false,false
1adc5b0b-4e31-3a4a-9a96-1c3bb77545b5,1154,0.5,0.5,1050,1125,true,false,false,false,false,false,false
1b0929b7-513a-3194-91c5-069573b562c8,1154,0.5,0.26,450,1080,true,true,true,true,true,false,false
1c63e46c-71f7-3f1d-b050-5a8481969a8a,1154,0.5,0.5,505,580,false,true,false,true,false,false,false
380d54d7-aada-3588-98d2-4b7c2d19ca9c,1154,0.5,0.333333333333333,870,945,true,false,true,false,true,false,false
401e268d-0656-37b1-b05d-1f8c486e6cb1,1154,0.5,0.285714285714286,660,810,false,true,false,true,false,false,false
43f85356-7519-3646-9481-6106ae71c792,1154,0.5,0.5,600,690,true,false,true,false,false,false,false
48fd4e0a-30c9-3ad7-bfcd-79b9895ed868,1154,0.5,0.5,720,780,false,false,false,true,false,false,false
49087d6f-7477-3bc8-a588-6f9a4f1971a3,1154,0.5,0.5,780,855,true,false,false,false,false,false,false
4db5bc58-f118-3382-bdc7-93806edb5d2b,1154,0.5,0.5,1080,1230,true,false,false,false,false,false,false
5109af06-5033-3a9e-95c5-3a2892e28db0,1154,0.5,0.3,870,945,false,true,false,false,false,false,false
58e5e2ef-bc7b-3599-a796-cdce13f90b9c,1154,0.5,0.5,780,855,true,false,true,false,true,false,false
65ebcfbd-e163-304e-8096-c2474e92f439,1154,0.5,0.285714285714286,725,775,false,false,false,false,true,false,false
67f737c2-ea26-37f6-b495-a490a4d45e28,1154,0.5,0.5,900,1020,false,false,true,false,false,false,false
73a7b8c3-ad97-39ac-a2c6-a00f71fab823,1154,0.5,0.5,720,795,false,true,false,false,false,false,false
7684bf82-4d2d-3012-aa43-ed958d016d82,1154,0.5,0.5,870,945,true,false,false,false,true,false,false
777eb31b-cba1-3a32-9387-5f259bd0eeea,1154,0.5,0.5,930,980,false,true,false,true,false,false,false
797bdc4f-2a53-38a7-8885-4d68991d8898,1154,0.5,0.5,990,1080,false,false,true,false,false,false,false
7daa504a-5835-3d1e-b466-7f9e23877bb8,1154,0.5,0.5,660,760,false,true,false,false,false,false,false
823328ac-a1b7-301c-bdd9-8c0234764956,1154,0.5,0.333333333333333,595,645,true,false,false,false,false,false,false
8d0cf91c-309d-3461-a900-caa053b50e5e,1154,0.5,0.5,780,855,false,false,true,false,false,false,false
8f50ae91-4c6e-3512-976b-66d3de002f4f,1154,0.5,0.5,930,1045,false,false,true,false,false,false,false
901b8349-8edd-3224-8db2-ae3c0ffe46fa,1154,0.5,0.3,530,580,false,false,true,false,false,false,false
932bf204-a1a3-39e1-8546-2df80a9c9b8c,1154,0.5,0.5,595,710,false,false,false,false,true,false,false
96478bc2-0ece-3b6f-87cb-cebe2cf2c3d2,1154,0.5,0.333333333333333,595,645,true,false,false,false,true,false,false
9ab5b1dd-cce0-31ea-b31c-40bc3f6d903b,1154,0.5,0.5,780,960,false,false,false,true,false,false,false
9ba2c453-fb09-3f1c-8c58-d6bb6365f2e5,1154,0.5,0.5,930,1110,true,false,false,false,false,false,false
a63759e4-8dde-3079-aa47-8fb0f2a31a93,1154,0.5,0.5,590,710,false,true,false,false,false,false,false
aee5fd52-1ebf-394a-a0bc-4764be40dba8,1154,0.5,0.5,930,1050,false,true,false,true,false,false,false
b13e1c6c-e3c1-3cd5-95b7-adc3fa0dc1ec,1154,0.5,0.5,600,720,false,false,false,true,false,false,false
b4ba8c44-9cd6-3f2d-9693-c90aa33da335,1154,0.5,0.5,510,660,false,false,false,false,true,false,false
b735e7a3-4f4c-3b11-b570-fd4569171753,1154,0.5,0.333333333333333,800,915,false,true,false,true,false,false,false
b87fb87f-66f3-3373-9d17-50a6c96ff115,1154,0.5,0.5,660,735,true,false,true,false,true,false,false
b9d4c526-0fb2-3aa2-8541-8fd12674e338,1154,0.5,0.5,660,735,true,false,false,false,false,false,false
baee4003-41c8-3fa8-ad2e-92c3bcc9f9fc,1154,0.5,0.5,870,1020,true,false,false,false,false,false,false
bf23f492-399c-364a-8e59-5e0d7098ea15,1154,0.5,0.5,870,920,true,false,true,false,true,false,false
c3d6984e-e244-3fb3-b171-5e00d58802eb,1154,0.5,0.3,530,580,true,true,true,true,false,false,false
c5ed568d-54a4-3339-abb9-d9394f896058,1154,0.5,0.5,900,950,false,false,false,true,false,false,false
cc504e2c-fd53-33df-b957-a546225241fe,1154,0.5,0.285714285714286,800,850,true,true,true,true,true,false,false
d2b35128-c907-3629-91fc-f527c69565ab,1154,0.5,0.333333333333333,530,580,true,true,true,true,true,false,false
e0aa2395-6be3-32dd-a94a-06c1fdf4a198,1154,0.5,0.333333333333333,720,795,true,false,true,false,false,false,false
e37946fe-1de8-3fe9-874b-e449f02c0fd2,1154,0.5,0.5,465,515,false,false,false,true,false,false,false
f107a3dd-ff37-3f80-bc36-543c6aa3d2dc,1154,0.5,0.5,1050,1125,false,true,false,true,false,false,false
f114c3f3-20f5-30f4-9545-4c591443553b,1154,0.5,0.285714285714286,800,1040,false,true,false,false,false,false,false
fba8fade-a69d-3b23-a6a8-043b758eb0ff,1154,0.5,0.333333333333333,990,1140,false,false,true,false,false,false,false
